Unnamed: 0_x,capture_id,image_rank_in_capture,image_path_rel,Unnamed: 0_y,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,p_users_identified_this_species,pielous_evenness_index,question__horns_visible,is_animal,species_idx,count_idx
244415,SER_S2#G12#3#19,1,S2/G12/G12_R3/S2_G12_R3_IMAG0049.JPG,89662,S2,G12,3,19,2011-06-02,11:20:18,ASG0005es4,gazelleThomsons,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,4,1
825952,SER_S7#U10#2#5,1,S7/U10/U10_R2/S7_U10_R2_IMAG0013.JPG,303812,S7,U10,2,5,2013-07-14,17:26:14,ASG0012e9q,gazelleGrants,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,11,1
290613,SER_S3#M04#11#248,2,S3/M04/M04_R11/S3_M04_R11_IMAG0648.JPG,109819,S3,M04,11,248,2011-10-29,18:08:22,ASG0008k9u,guineaFowl,2,1.0,1,0.0,0.0,1.0,0.07,0.0,0.0,0.94,0.46,,1,13,1
737009,SER_S9#N08#2#102,3,S9/N08/N08_R2/S9_N08_R2_IMAG0294.JPG,284051,S9,N08,2,102,2014-10-20,13:20:46,ASG001nxzm,wildebeest,2,1.0,1,0.8,0.0,0.2,0.0,0.0,0.0,0.83,0.65,,1,0,1
648652,SER_S5#P03#3#1741,1,S5/P03/P03_R3/S5_P03_R3_IMAG3833.JPG,248476,S5,P03,3,1741,2012-11-20,06:18:40,ASG000sgkq,wildebeest,11-50,6.0,5,1.0,0.0,0.1,0.0,0.0,0.1,1.0,0.0,,1,0,4
813085,SER_S5#U10#3#181,1,S5/U10/U10_R3/S5_U10_R3_IMAG0517.JPG,309675,S5,U10,3,181,2012-11-06,14:09:37,ASG000tsu3,zebra,3,3.0,2,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,,1,3,3
449720,SER_S10#M09#3#535,1,S10/M09/M09_R3/S10_M09_R3_IMAG1035.JPG,168895,S10,M09,3,535,2015-06-13,22:34:36,ASG001xvja,zebra,9,3.0,1,0.5,0.0,0.2,0.4,0.0,0.0,1.0,0.0,,1,3,3
309112,SER_S1#N10#2#32,1,S1/N10/N10_R2/S1_N10_R2_PICT0092.JPG,114500,S1,N10,2,32,2010-10-31,12:17:22,ASG0001z9e,lionMale,1,1.0,1,0.42,0.0,0.67,0.0,0.0,0.0,0.86,0.46,,1,28,1
780524,SER_S5#T12#1#338,2,S5/T12/T12_R1/S5_T12_R1_IMAG0848.JPG,297764,S5,T12,1,338,2012-05-15,08:35:08,ASG000tjjs,gazelleThomsons,2,2.0,2,0.8,0.0,0.1,0.9,0.0,0.0,1.0,0.0,,1,4,2
834472,SER_S9#P13#2#7,2,S9/P13/P13_R2/S9_P13_R2_IMAG0017.JPG,318567,S9,P13,2,7,2014-07-19,13:49:49,ASG001jzyl,giraffe,1,1.0,1,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,,1,9,1
199138,SER_S9#E02#2#459,1,S9/E02/E02_R2/S9_E02_R2_IMAG1151.JPG,76555,S9,E02,2,459,2014-08-28,17:06:32,ASG001i8aj,guineaFowl,4,3.0,2,0.1,0.0,1.0,0.0,0.0,0.0,0.83,0.65,,1,13,3
273522,SER_S2#H07#3#1026,2,S2/H07/H07_R3/S2_H07_R3_PICT3075.JPG,100368,S2,H07,3,1026,2011-06-03,12:24:02,ASG0003way,gazelleThomsons,4,4.0,4,0.93,1.0,0.0,0.0,0.0,0.79,1.0,0.0,,1,4,3
286,SER_S8#B03#1#143,3,S8/B03/B03_R1/S8_B03_R1_IMAG0287.JPG,148,S8,B03,1,143,2013-11-05,07:37:55,ASG001c7vj,zebra,3,3.0,1,0.2,0.0,0.7,1.0,0.0,0.0,1.0,0.0,,1,3,3
212199,SER_S2#G05#3#360,3,S2/G05/G05_R3/S2_G05_R3_IMAG0990.JPG,78173,S2,G05,3,360,2011-06-13,08:42:09,ASG000564t,warthog,1,1.0,1,0.06,0.0,1.0,0.0,0.0,0.0,1.0,0.31,,1,5,1
69984,SER_S11#C12#1#131,1,SER_S11/C12/C12_R1/SER_S11_C12_R1_IMAG0306.JPG,28399,SER_S11,C12,1,131,2015-09-19,08:45:58,19242475,zebra,3,1.0,1,0.13,0.0,1.0,0.0,0.0,0.0,0.94,0.34,,1,3,1
772956,SER_S5#T11#2#128,3,S5/T11/T11_R2/S5_T11_R2_IMAG0359.JPG,295132,S5,T11,2,128,2012-07-23,14:08:49,ASG000thfo,gazelleThomsons,7,1.0,1,0.1,0.0,0.8,0.2,0.0,0.0,1.0,0.0,,1,4,1
390287,SER_S9#G11#2#1071,1,S9/G11/G11_R2/S9_G11_R2_IMAG2712.JPG,153604,S9,G11,2,1071,2014-09-11,12:22:47,ASG001iybu,zebra,1,1.0,1,0.2,0.0,0.9,0.0,0.0,0.0,1.0,0.0,,1,3,1
486286,SER_S9#I04#1#41,1,S9/I04/I04_R1/S9_I04_R1_IMAG0067.JPG,189907,S9,I04,1,41,2014-07-27,21:19:27,ASG001kzvk,zebra,6,4.0,2,0.2,0.2,0.9,0.0,0.0,0.0,1.0,0.0,,1,3,3
797953,SER_S5#T13#3#1380,3,S5/T13/T13_R3/S5_T13_R3_IMAG4132.JPG,303987,S5,T13,3,1380,2012-09-10,13:15:58,ASG000tohr,gazelleThomsons,2,2.0,1,1.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,,1,4,2
553502,SER_S10#O08#2#704,2,S10/O08/O08_R2/S10_O08_R2_IMAG1665.JPG,206559,S10,O08,2,704,2015-05-06,11:10:04,ASG001vf03,wildebeest,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,0,1
818529,SER_S5#U12#2#16,3,S5/U12/U12_R2/S5_U12_R2_IMAG0028.JPG,311699,S5,U12,2,16,2012-08-06,07:42:15,ASG000tuez,gazelleGrants,1,1.0,1,0.9,0.0,0.1,0.0,0.0,0.0,0.83,0.52,,1,11,1
342227,SER_S9#G02#3#1825,1,S9/G02/G02_R3/S9_G02_R3_IMAG4088.JPG,135206,S9,G02,3,1825,2014-09-23,17:52:23,ASG001j8gy,guineaFowl,6,5.0,5,0.5,0.0,0.2,0.8,0.1,0.0,1.0,0.0,,1,13,3
153290,SER_S5#D09#4#453,1,S5/D09/D09_R4/S5_D09_R4_IMAG1231.JPG,59754,S5,D09,4,453,2012-12-06,21:44:32,ASG000o6ku,zebra,2,2.0,1,0.8,0.0,0.2,0.0,0.0,0.2,1.0,0.0,,1,3,2
58152,SER_S8#C04#2#278,2,S8/C04/C04_R2/S8_C04_R2_IMAG0469.JPG,21595,S8,C04,2,278,2014-03-22,06:54:09,ASG0018nj3,zebra,51+,3.0,1,0.55,0.09,0.55,0.45,0.09,0.0,0.92,0.62,,1,3,3
683387,SER_S10#T11#1#255,3,S10/T11/T11_R1/S10_T11_R1_IMAG0449.JPG,254931,S10,T11,1,255,2015-04-10,16:57:24,ASG001yfhg,wildebeest,4,4.0,4,0.1,0.0,0.3,0.9,0.0,0.0,1.0,0.0,,1,0,3
658581,SER_S7#O12#3#1623,3,S7/O12/O12_R3/S7_O12_R3_IMAG4865.JPG,245049,S7,O12,3,1623,2013-09-26,16:02:49,ASG00142ye,ostrich,1,1.0,1,0.64,0.0,0.36,0.0,0.0,0.0,1.0,0.76,,1,15,1
443074,SER_S5#K04#1#425,2,S5/K04/K04_R1/S5_K04_R1_IMAG1033.JPG,173144,S5,K04,1,425,2012-06-03,13:37:44,ASG000qs4k,wildebeest,2,1.0,1,0.9,0.0,0.2,0.0,0.0,0.0,1.0,0.0,,1,0,1
27805,SER_S10#C01#1#334,2,S10/C01/C01_R1/S10_C01_R1_IMAG0813.JPG,10054,S10,C01,1,334,2015-03-10,12:17:25,ASG001x8bi,wildebeest,11-50,4.0,3,0.8,0.9,0.0,0.1,0.1,0.0,1.0,0.0,,1,0,3
621130,SER_S7#O06#3#308,2,S7/O06/O06_R3/S7_O06_R3_IMAG0723.JPG,232000,S7,O06,3,308,2013-11-06,07:48:37,ASG0012qxa,buffalo,1,1.0,1,0.08,0.0,1.0,0.0,0.0,0.0,0.8,0.72,,1,6,1
262663,SER_S2#H05#2#342,2,S2/H05/H05_R2/S2_H05_R2_IMAG0841.JPG,96523,S2,H05,2,342,2011-06-10,14:37:10,ASG0005lsb,gazelleThomsons,6,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.91,0.44,,1,4,1
442368,SER_S2#M10#1#107,2,S2/M10/M10_R1/S2_M10_R1_PICT0361.JPG,161350,S2,M10,1,107,2011-04-27,15:12:06,ASG0007ub6,gazelleThomsons,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,4,1
877209,SER_S8#Q05#3#2531,3,S8/Q05/Q05_R3/S8_Q05_R3_IMAG07173.JPG,324126,S8,Q05,3,2531,2014-05-10,10:28:51,ASG001cfrb,giraffe,1,1.0,1,0.94,0.02,0.04,0.0,0.0,0.0,1.0,0.0,,1,9,1
13154,SER_S6#B07#2#163,1,S6/B07/B07_R2/S6_B07_R2_IMAG0416.JPG,4982,S6,B07,2,163,2013-03-14,19:01:32,ASG000y35o,zebra,4,2.0,2,0.15,0.05,0.15,0.8,0.0,0.0,1.0,0.0,,1,3,2
492,SER_S6#B03#2#261,1,S6/B03/B03_R2/S6_B03_R2_IMAG0493.JPG,260,S6,B03,2,261,2013-02-23,21:01:37,ASG000xzcw,elephant,2,1.0,1,0.78,0.0,0.22,0.0,0.0,0.0,1.0,0.0,,1,8,1
617003,SER_S9#L08#2#386,2,S9/L08/L08_R2/S9_L08_R2_IMAG1121.JPG,240364,S9,L08,2,386,2014-10-26,11:59:04,ASG001n7vf,wildebeest,4,4.0,4,1.0,1.0,0.1,0.0,0.1,0.0,1.0,0.0,,1,0,3
450619,SER_S10#M09#3#1066,3,S10/M09/M09_R3/S10_M09_R3_IMAG1934.JPG,169430,S10,M09,3,1066,2015-06-16,07:33:17,ASG001uwer,wildebeest,8,7.0,6,0.7,0.1,0.4,0.6,0.2,0.0,0.91,0.44,,1,0,4
117782,SER_S7#D02#2#12,3,S7/D02/D02_R2/S7_D02_R2_IMAG0035.JPG,43086,S7,D02,2,12,2013-06-04,10:48:56,ASG0013pab,zebra,11-50,2.0,1,0.44,0.06,0.56,0.83,0.0,0.0,1.0,0.0,,1,3,2
199662,SER_S4#G13#1#29,1,S4/G13/G13_R1/S4_G13_R1_IMAG0061.JPG,77304,S4,G13,1,29,2012-02-11,16:12:46,ASG000e3uh,warthog,1,1.0,1,0.56,0.0,0.0,0.61,0.0,0.0,1.0,0.0,,1,5,1
496056,SER_S10#N06#2#27,1,S10/N06/N06_R2/S10_N06_R2_IMAG0067.JPG,185141,S10,N06,2,27,2015-04-27,12:46:20,ASG001xeae,zebra,10,4.0,2,0.82,0.0,0.59,0.59,0.0,0.06,1.0,0.77,,1,3,3
19838,SER_S7#B07#2#611,3,S7/B07/B07_R2/S7_B07_R2_IMAG1735.JPG,7368,S7,B07,2,611,2013-06-26,11:02:20,ASG00175l1,gazelleThomsons,4,3.0,3,0.94,0.06,0.15,0.24,0.24,0.76,0.97,0.19,,1,4,3
68666,SER_S11#C09#1#768,3,SER_S11/C09/C09_R1/SER_S11_C09_R1_IMAG2263.JPG,27893,SER_S11,C09,1,768,2015-09-16,13:37:31,19241698,giraffe,1,1.0,1,0.11,0.0,0.83,0.06,0.0,0.0,1.0,0.0,,1,9,1
84550,SER_S1#F02#1#593,1,S1/F02/F02_R1/S1_F02_R1_PICT0594.JPG,34893,S1,F02,1,593,2010-07-30,23:25:00,ASG00030oy,gazelleThomsons,1,1.0,1,0.81,0.0,0.19,0.0,0.0,0.19,0.84,0.63,,1,4,1
67142,SER_S6#D06#1#75,1,S6/D06/D06_R1/S6_D06_R1_IMAG0177.JPG,25061,S6,D06,1,75,2012-12-05,03:17:46,ASG000yj97,zebra,1,1.0,1,0.29,0.0,0.0,0.76,0.02,0.0,1.0,0.0,,1,3,1
239956,SER_S10#H04#2#148,2,S10/H04/H04_R2/S10_H04_R2_IMAG0402.JPG,88941,S10,H04,2,148,2015-05-11,12:56:33,ASG001u0oe,wildebeest,2,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.91,0.44,,1,0,1
197174,SER_S1#I07#1#395,1,S1/I07/I07_R1/S1_I07_R1_PICT1180.JPG,76877,S1,I07,1,395,2010-09-12,17:00:28,ASG0001al9,gazelleGrants,3,2.0,2,0.77,0.08,0.69,0.0,0.0,0.0,0.87,0.57,,1,11,2
14933,SER_S4#B07#2#381,3,S4/B07/B07_R2/S4_B07_R2_IMAG1089.JPG,5830,S4,B07,2,381,2012-02-21,14:47:24,ASG000c7oq,wildebeest,5,5.0,4,0.77,0.62,0.46,0.08,0.08,0.0,1.0,0.0,,1,0,3
560029,SER_S2#U09#1#1196,1,S2/U09/U09_R1/S2_U09_R1_IMAG3432.JPG,202786,S2,U09,1,1196,2011-05-03,15:12:33,ASG0007233,wildebeest,2,2.0,1,0.75,0.12,0.12,0.0,0.0,0.0,0.89,0.5,,1,0,2
470931,SER_S11#R08#2#218,2,SER_S11/R08/R08_R2/SER_S11_R08_R2_IMAG0496.JPG,180160,SER_S11,R08,2,218,2015-11-12,14:49:22,31602499,wildebeest,4,1.0,1,0.17,0.0,0.83,0.0,0.0,0.0,1.0,0.0,,1,0,1
945537,SER_S8#T08#2#422,3,S8/T08/T08_R2/S8_T08_R2_IMAG1119.JPG,350037,S8,T08,2,422,2014-03-31,12:47:31,ASG001a4dv,wildebeest,3,2.0,2,0.25,0.02,0.0,0.76,0.24,0.0,0.84,0.64,,1,0,2
295839,SER_S11#K03#1#430,1,SER_S11/K03/K03_R1/SER_S11_K03_R1_IMAG1041.JPG,116661,SER_S11,K03,1,430,2015-08-30,11:12:38,29743224,wildebeest,2,1.0,1,0.44,0.11,0.11,0.56,0.0,0.0,1.0,0.97,,1,0,1
94898,SER_S9#C13#2#672,3,S9/C13/C13_R2/S9_C13_R2_IMAG1708.JPG,37902,S9,C13,2,672,2014-09-13,16:28:31,ASG001n0h8,zebra,1,1.0,1,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,,1,3,1
449494,SER_S2#N04#2#35,3,S2/N04/N04_R2/S2_N04_R2_PICT0105.JPG,163729,S2,N04,2,35,2011-03-22,12:52:45,ASG0006wmw,warthog,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,5,1
90299,SER_S10#D03#2#208,3,S10/D03/D03_R2/S10_D03_R2_IMAG0522.JPG,34707,S10,D03,2,208,2015-04-05,07:21:57,ASG001xos1,wildebeest,9,7.0,6,0.6,0.0,1.0,0.1,0.0,0.0,1.0,0.0,,1,0,4
783772,SER_S9#O07#3#443,3,S9/O07/O07_R3/S9_O07_R3_IMAG1318.JPG,300055,S9,O07,3,443,2014-10-01,14:38:51,ASG001m8g9,gazelleThomsons,1,1.0,1,0.8,0.2,0.0,0.0,0.0,0.0,0.91,0.44,,1,4,1
159909,SER_S4#F05#1#44,3,S4/F05/F05_R1/S4_F05_R1_IMAG0122.JPG,61817,S4,F05,1,44,2012-01-24,09:42:20,ASG000cbuj,buffalo,1,1.0,1,0.92,0.0,0.08,0.04,0.0,0.0,1.0,0.96,,1,6,1
255307,SER_S3#K11#12#178,2,S3/K11/K11_R12/S3_K11_R12_IMAG0339.JPG,95975,S3,K11,12,178,2011-11-27,14:00:34,ASG000adu1,zebra,1,1.0,1,0.06,0.0,0.06,0.94,0.0,0.0,1.0,0.0,,1,3,1
208971,SER_S3#J04#11#133,2,S3/J04/J04_R11/S3_J04_R11_IMAG0300.JPG,77518,S3,J04,11,133,2011-09-16,12:16:59,ASG0008bre,gazelleThomsons,7,7.0,4,0.27,0.0,0.2,1.0,0.0,0.0,1.0,0.0,,1,4,4
685761,SER_S8#M05#1#511,1,S8/M05/M05_R1/S8_M05_R1_IMAG1314.JPG,253511,S8,M05,1,511,2013-11-29,17:13:44,ASG001dqs4,hartebeest,1,1.0,1,0.1,0.0,0.3,0.9,0.0,0.0,0.91,0.44,,1,1,1
209553,SER_S11#H05#1#81,3,SER_S11/H05/H05_R1/SER_S11_H05_R1_IMAG0176.JPG,82190,SER_S11,H05,1,81,2015-08-31,12:56:44,27835729,gazellethomsons,11-50,3.0,1,0.5,0.12,0.75,1.0,0.0,0.0,0.89,0.5,,1,2,3
452606,SER_S4#R07#2#204,2,S4/R07/R07_R2/S4_R07_R2_IMAG0507.JPG,170978,S4,R07,2,204,2012-04-24,09:41:33,ASG000duct,zebra,8,5.0,3,0.18,0.0,0.86,0.23,0.0,0.0,1.0,0.0,,1,3,3
580246,SER_S10#P10#1#2,2,S10/P10/P10_R1/S10_P10_R1_IMAG0005.JPG,216896,S10,P10,1,2,2015-02-05,10:04:32,ASG001yvdc,human,1,1.0,1,0.2,0.1,0.3,0.0,0.4,0.0,1.0,0.0,,1,10,1
433015,SER_S11#O09#1#256,2,SER_S11/O09/O09_R1/SER_S11_O09_R1_IMAG0716.JPG,166465,SER_S11,O09,1,256,2015-10-19,11:56:55,31552168,gazellethomsons,5,4.0,3,0.78,0.0,0.44,0.33,0.0,0.0,0.9,0.47,,1,2,3
172064,SER_S4#F12#1#865,3,S4/F12/F12_R1/S4_F12_R1_IMAG2085.JPG,66645,S4,F12,1,865,2012-02-19,12:26:30,ASG000bl0z,buffalo,7,5.0,3,0.95,0.0,0.05,0.29,0.0,0.1,0.95,0.32,,1,6,3
175853,SER_S8#E04#2#41,3,S8/E04/E04_R2/S8_E04_R2_IMAG0080.JPG,65569,S8,E04,2,41,2014-01-31,10:01:09,ASG001f9ep,giraffe,2,1.0,1,0.56,0.0,0.25,0.25,0.0,0.0,1.0,0.73,,1,9,1
653717,SER_S9#M05#2#519,1,S9/M05/M05_R2/S9_M05_R2_IMAG1411.JPG,253961,S9,M05,2,519,2014-09-06,22:54:39,ASG001oco5,wildebeest,11-50,8.0,6,0.2,0.2,0.0,1.0,0.0,0.0,0.83,0.52,,1,0,4
809751,SER_S5#U10#1#134,3,S5/U10/U10_R1/S5_U10_R1_IMAG0289.JPG,308357,S5,U10,1,134,2012-05-16,12:08:15,ASG000tru8,wildebeest,11-50,8.0,7,0.33,0.0,0.5,1.0,0.08,0.08,1.0,0.99,,1,0,4
4718,SER_S3#C03#11#211,1,S3/C03/C03_R11/S3_C03_R11_IMAG0399.JPG,2153,S3,C03,11,211,2011-10-24,02:17:57,ASG0007y3s,hippopotamus,1,1.0,1,0.14,0.0,0.43,0.71,0.0,0.0,1.0,0.0,,1,22,1
359032,SER_S7#H13#3#1405,1,S7/H13/H13_R3/S7_H13_R3_IMAG4010.JPG,133991,S7,H13,3,1405,2013-11-08,04:52:02,ASG0014dac,zebra,4,4.0,3,0.2,0.0,0.0,0.9,0.0,0.0,1.0,0.0,,1,3,3
57103,SER_S7#C01#3#2834,1,S7/C01/C01_R3/S7_C01_R3_IMAG8067.JPG,20571,S7,C01,3,2834,2013-10-15,01:13:50,ASG0016vgw,impala,3,3.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.83,0.46,,1,7,3
270867,SER_S7#G01#2#219,1,S7/G01/G01_R2/S7_G01_R2_IMAG0391.JPG,101715,S7,G01,2,219,2013-07-24,07:34:02,ASG0013c79,buffalo,3,3.0,2,0.21,0.0,0.82,0.04,0.0,0.89,0.8,0.53,,1,6,3
813299,SER_S9#O13#2#251,2,S9/O13/O13_R2/S9_O13_R2_IMAG0703.JPG,310770,S9,O13,2,251,2014-11-21,12:56:48,ASG001o3eh,gazelleThomsons,1,1.0,1,0.33,0.0,0.67,0.0,0.0,0.0,0.82,0.55,,1,4,1
60252,SER_S5#C02#1#225,2,S5/C02/C02_R1/S5_C02_R1_IMAG0620.JPG,23618,S5,C02,1,225,2012-06-15,11:25:31,ASG000ms8q,wildebeest,3,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.83,0.52,,1,0,1
642606,SER_S7#O10#2#389,2,S7/O10/O10_R2/S7_O10_R2_IMAG0903.JPG,239573,S7,O10,2,389,2013-09-14,13:00:04,ASG001474o,gazelleGrants,7,5.0,4,0.91,0.03,0.5,0.03,0.03,0.16,0.82,0.53,,1,11,3
8525,SER_S6#B05#2#342,1,S6/B05/B05_R2/S6_B05_R2_IMAG0852.JPG,3278,S6,B05,2,342,2013-03-30,18:43:21,ASG000y1ss,zebra,4,3.0,1,0.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,3,3
450667,SER_S5#K07#3#706,3,S5/K07/K07_R3/S5_K07_R3_IMAG1852.JPG,176243,S5,K07,3,706,2012-12-01,13:47:29,ASG000quhm,guineaFowl,2,1.0,1,0.1,0.0,0.8,0.1,0.0,0.0,0.83,0.52,,1,13,1
37470,SER_S4#C06#2#453,1,S4/C06/C06_R2/S4_C06_R2_IMAG0883.JPG,14343,S4,C06,2,453,2012-02-24,15:29:12,ASG000em7a,wildebeest,3,3.0,2,0.5,0.0,0.0,0.92,0.04,0.08,1.0,0.0,,1,0,3
201618,SER_S6#I03#2#234,2,S6/I03/I03_R2/S6_I03_R2_IMAG0509.JPG,75119,S6,I03,2,234,2013-03-02,10:11:51,ASG000znif,otherBird,3,3.0,2,0.48,0.44,0.0,0.08,0.16,0.0,0.93,1.0,,1,12,3
491990,SER_S10#N05#2#27,1,S10/N05/N05_R2/S10_N05_R2_IMAG0071.JPG,183542,S10,N05,2,27,2015-02-17,16:37:04,ASG001wjxl,warthog,2,2.0,1,0.7,0.0,0.3,0.2,0.0,0.0,1.0,0.0,,1,5,2
658635,SER_S5#P04#3#1319,3,S5/P04/P04_R3/S5_P04_R3_IMAG3109.JPG,253126,S5,P04,3,1319,2012-11-24,12:29:57,ASG000sk5o,wildebeest,3,2.0,2,0.5,0.1,0.9,0.1,0.0,0.2,1.0,0.0,,1,0,2
192932,SER_S5#E04#1#793,1,S5/E04/E04_R1/S5_E04_R1_IMAG2156.JPG,75299,S5,E04,1,793,2012-06-21,11:29:22,ASG000oihx,zebra,4,2.0,2,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1,3,2
106268,SER_S7#C11#2#61,1,S7/C11/C11_R2/S7_C11_R2_IMAG0167.JPG,39017,S7,C11,2,61,2013-06-26,08:18:38,ASG0013sg4,zebra,2,1.0,1,0.06,0.03,1.0,0.03,0.03,0.0,1.0,0.0,,1,3,1
115824,SER_S8#D08#1#114,2,S8/D08/D08_R1/S8_D08_R1_IMAG0337.JPG,44264,S8,D08,1,114,2013-11-02,11:17:42,ASG001eukl,gazelleThomsons,10,6.0,1,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1,4,4
436897,SER_S5#J12#3#345,3,S5/J12/J12_R3/S5_J12_R3_IMAG0953.JPG,170390,S5,J12,3,345,2012-11-14,12:05:56,ASG000qq0s,wildebeest,2,2.0,1,0.93,0.07,0.0,0.0,0.0,0.07,1.0,0.81,,1,0,2
49357,SER_S5#B13#3#262,3,S5/B13/B13_R3/S5_B13_R3_IMAG0766.JPG,18931,S5,B13,3,262,2012-10-23,07:56:00,ASG000mvm1,elephant,4,3.0,1,0.6,0.0,0.9,0.0,0.1,0.1,1.0,0.0,,1,8,3
816384,SER_S9#P06#3#471,2,S9/P06/P06_R3/S9_P06_R3_IMAG1188.JPG,312021,S9,P06,3,471,2014-10-19,16:11:34,ASG001nt6a,gazelleThomsons,11-50,7.0,1,0.0,0.0,0.1,1.0,0.0,0.0,1.0,1.0,,1,4,4
129400,SER_S2#E08#3#326,2,S2/E08/E08_R3/S2_E08_R3_IMAG0679.JPG,48211,S2,E08,3,326,2011-06-04,15:01:11,ASG0004iam,gazelleThomsons,1,1.0,1,0.0,0.0,1.0,0.09,0.0,0.0,1.0,0.0,,1,4,1
182309,SER_S8#E05#2#290,1,S8/E05/E05_R2/S8_E05_R2_IMAG0756.JPG,68234,S8,E05,2,290,2014-03-12,12:43:38,ASG001faw1,wildebeest,2,2.0,2,0.9,0.1,0.0,0.0,0.1,0.0,1.0,0.0,,1,0,2
539616,SER_S10#O07#1#498,3,S10/O07/O07_R1/S10_O07_R1_IMAG1475.JPG,201276,S10,O07,1,498,2015-02-13,12:45:11,ASG001z149,wildebeest,2,2.0,1,0.9,0.0,0.3,0.0,0.0,0.0,1.0,0.0,,1,0,2
389119,SER_S9#G11#2#578,2,S9/G11/G11_R2/S9_G11_R2_IMAG1544.JPG,153099,S9,G11,2,578,2014-09-01,17:52:24,ASG001k3l6,gazelleThomsons,5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1,4,1
91563,SER_S7#C08#1#79,1,S7/C08/C08_R1/S7_C08_R1_IMAG0204.JPG,33657,S7,C08,1,79,2013-05-22,07:57:14,ASG0013wge,wildebeest,6,4.0,2,0.35,0.0,0.09,0.87,0.04,0.04,1.0,0.0,,1,0,3
394408,SER_S9#G12#2#494,2,S9/G12/G12_R2/S9_G12_R2_IMAG1382.JPG,155140,S9,G12,2,494,2014-09-16,17:02:39,ASG001m4lf,zebra,1,1.0,1,0.2,0.0,0.0,0.9,0.0,0.0,1.0,0.0,,1,3,1
579422,SER_S10#P09#2#731,1,S10/P09/P09_R2/S10_P09_R2_IMAG1688.JPG,216519,S10,P09,2,731,2015-06-14,11:37:52,ASG001x7cj,wildebeest,11-50,6.0,1,0.6,0.0,0.9,0.3,0.0,0.0,1.0,0.0,,1,0,4
453579,SER_S5#K10#2#26,1,S5/K10/K10_R2/S5_K10_R2_IMAG0070.JPG,177411,S5,K10,2,26,2012-08-26,14:11:38,ASG000qvex,elephant,7,5.0,4,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.0,,1,8,3
534349,SER_S5#M11#2#24,1,S5/M11/M11_R2/S5_M11_R2_IMAG0068.JPG,208071,S5,M11,2,24,2012-07-28,06:01:36,ASG000rk3u,gazelleThomsons,1,1.0,1,0.3,0.0,0.8,0.0,0.0,0.0,0.91,0.44,,1,4,1
601425,SER_S7#N09#3#282,1,S7/N09/N09_R3/S7_N09_R3_IMAG0822.JPG,225053,S7,N09,3,282,2013-10-16,13:00:34,ASG0012w82,zebra,2,1.0,1,0.96,0.0,0.04,0.0,0.04,0.0,1.0,0.36,,1,3,1
57299,SER_S5#C01#3#1242,3,S5/C01/C01_R3/S5_C01_R3_IMAG2578.JPG,22443,S5,C01,3,1242,2012-10-10,14:25:10,ASG000myby,zebra,5,3.0,2,0.86,0.0,0.14,0.64,0.14,0.0,1.0,0.76,,1,3,3
659134,SER_S5#P04#3#1507,2,S5/P04/P04_R3/S5_P04_R3_IMAG3608.JPG,253325,S5,P04,3,1507,2012-11-29,07:58:50,ASG000skb5,zebra,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,3,1
365742,SER_S2#K05#2#440,1,S2/K05/K05_R2/S2_K05_R2_PICT1319.JPG,133628,S2,K05,2,440,2011-05-21,19:47:19,ASG0007apj,wildebeest,3,2.0,1,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.0,,1,0,2
169199,SER_S11#G03#2#48,3,SER_S11/G03/G03_R2/SER_S11_G03_R2_IMAG0091.JPG,66686,SER_S11,G03,2,48,2015-10-29,07:17:09,21954087,buffalo,1,1.0,1,0.65,0.0,0.41,0.0,0.0,0.0,0.94,0.31,,1,6,1
138644,SER_S3#H07#11#47,2,S3/H07/H07_R11/S3_H07_R11_IMAG0121.JPG,51511,S3,H07,11,47,2011-10-08,11:38:11,ASG00084xs,guineaFowl,2,2.0,1,0.53,0.0,0.59,0.06,0.0,0.0,1.0,0.0,,1,13,2
